CSI_DATA1,CSI_DATA2,CSI_DATA3,CSI_DATA4,CSI_DATA5,CSI_DATA6,CSI_DATA7,CSI_DATA8,CSI_DATA9,CSI_DATA10,CSI_DATA11,CSI_DATA12,CSI_DATA13,CSI_DATA14,CSI_DATA15,CSI_DATA16,CSI_DATA17,CSI_DATA18,CSI_DATA19,CSI_DATA20,CSI_DATA21,CSI_DATA22,CSI_DATA23,CSI_DATA24,CSI_DATA25,CSI_DATA26,CSI_DATA27,CSI_DATA28,CSI_DATA29,CSI_DATA30,CSI_DATA31,CSI_DATA32,CSI_DATA33,CSI_DATA34,CSI_DATA35,CSI_DATA36,CSI_DATA37,CSI_DATA38,CSI_DATA39,CSI_DATA40,CSI_DATA41,CSI_DATA42,CSI_DATA43,CSI_DATA44,CSI_DATA45,CSI_DATA46,CSI_DATA47,CSI_DATA48,CSI_DATA49,CSI_DATA50,CSI_DATA51,CSI_DATA52,CSI_DATA53,CSI_DATA54,CSI_DATA55,CSI_DATA56,CSI_DATA57,CSI_DATA58,CSI_DATA59,CSI_DATA60,CSI_DATA61,CSI_DATA62,CSI_DATA63,CSI_DATA64,CSI_DATA65,CSI_DATA66,CSI_DATA67,CSI_DATA68,CSI_DATA69,CSI_DATA70,CSI_DATA71,CSI_DATA72,CSI_DATA73,CSI_DATA74,CSI_DATA75,CSI_DATA76,CSI_DATA77,CSI_DATA78,CSI_DATA79,CSI_DATA80,CSI_DATA81,CSI_DATA82,CSI_DATA83,CSI_DATA84,CSI_DATA85,CSI_DATA86,CSI_DATA87,CSI_DATA88,CSI_DATA89,CSI_DATA90,CSI_DATA91,CSI_DATA92,CSI_DATA93,CSI_DATA94,CSI_DATA95,CSI_DATA96,CSI_DATA97,CSI_DATA98,CSI_DATA99,CSI_DATA100,CSI_DATA101,CSI_DATA102,CSI_DATA103,CSI_DATA104,CSI_DATA105,CSI_DATA106,CSI_DATA107,CSI_DATA108,CSI_DATA109,CSI_DATA110,CSI_DATA111,CSI_DATA112,CSI_DATA113,CSI_DATA114,CSI_DATA115,CSI_DATA116,CSI_DATA117,CSI_DATA118,CSI_DATA119,CSI_DATA120,CSI_DATA121,CSI_DATA122,CSI_DATA123,CSI_DATA124,CSI_DATA125,CSI_DATA126,CSI_DATA127,CSI_DATA128,CSI_DATA129,CSI_DATA130,CSI_DATA131,CSI_DATA132,CSI_DATA133,CSI_DATA134,CSI_DATA135,CSI_DATA136,CSI_DATA137,CSI_DATA138,CSI_DATA139,CSI_DATA140,CSI_DATA141,CSI_DATA142,CSI_DATA143,CSI_DATA144,CSI_DATA145,CSI_DATA146,CSI_DATA147,CSI_DATA148,CSI_DATA149,CSI_DATA150,CSI_DATA151,CSI_DATA152,CSI_DATA153,CSI_DATA154,CSI_DATA155,CSI_DATA156,CSI_DATA157,CSI_DATA158,CSI_DATA159,CSI_DATA160,CSI_DATA161,CSI_DATA162,CSI_DATA163,CSI_DATA164,CSI_DATA165,CSI_DATA166,CSI_DATA167,CSI_DATA168,CSI_DATA169,CSI_DATA170,CSI_DATA171,CSI_DATA172,CSI_DATA173,CSI_DATA174,CSI_DATA175,CSI_DATA176,CSI_DATA177,CSI_DATA178,CSI_DATA179,CSI_DATA180,CSI_DATA181,CSI_DATA182,CSI_DATA183,CSI_DATA184,CSI_DATA185,CSI_DATA186,CSI_DATA187,CSI_DATA188,CSI_DATA189,CSI_DATA190,CSI_DATA191,CSI_DATA192,CSI_DATA193,CSI_DATA194,CSI_DATA195,CSI_DATA196,CSI_DATA197,CSI_DATA198,CSI_DATA199,CSI_DATA200,CSI_DATA201,CSI_DATA202,CSI_DATA203,CSI_DATA204,CSI_DATA205,CSI_DATA206,CSI_DATA207,CSI_DATA208,CSI_DATA209,CSI_DATA210,CSI_DATA211,CSI_DATA212,CSI_DATA213,CSI_DATA214,CSI_DATA215,CSI_DATA216,CSI_DATA217,CSI_DATA218,CSI_DATA219,CSI_DATA220,CSI_DATA221,CSI_DATA222,CSI_DATA223,CSI_DATA224,CSI_DATA225,CSI_DATA226,CSI_DATA227,CSI_DATA228,CSI_DATA229,CSI_DATA230,CSI_DATA231,CSI_DATA232,CSI_DATA233,CSI_DATA234,CSI_DATA235,CSI_DATA236,CSI_DATA237,CSI_DATA238,CSI_DATA239,CSI_DATA240,CSI_DATA241,CSI_DATA242,CSI_DATA243,CSI_DATA244,CSI_DATA245,CSI_DATA246,CSI_DATA247,CSI_DATA248,CSI_DATA249,CSI_DATA250,CSI_DATA251,CSI_DATA252,CSI_DATA253,CSI_DATA254,CSI_DATA255,CSI_DATA256,CSI_DATA257,CSI_DATA258,CSI_DATA259,CSI_DATA260,CSI_DATA261,CSI_DATA262,CSI_DATA263,CSI_DATA264,CSI_DATA265,CSI_DATA266,CSI_DATA267,CSI_DATA268,CSI_DATA269,CSI_DATA270,CSI_DATA271,CSI_DATA272,CSI_DATA273,CSI_DATA274,CSI_DATA275,CSI_DATA276,CSI_DATA277,CSI_DATA278,CSI_DATA279,CSI_DATA280,CSI_DATA281,CSI_DATA282,CSI_DATA283,CSI_DATA284,CSI_DATA285,CSI_DATA286,CSI_DATA287,CSI_DATA288,CSI_DATA289,CSI_DATA290,CSI_DATA291,CSI_DATA292,CSI_DATA293,CSI_DATA294,CSI_DATA295,CSI_DATA296,CSI_DATA297,CSI_DATA298,CSI_DATA299,CSI_DATA300,CSI_DATA301,CSI_DATA302,CSI_DATA303,CSI_DATA304,CSI_DATA305,CSI_DATA306,CSI_DATA307,CSI_DATA308,CSI_DATA309,CSI_DATA310,CSI_DATA311,CSI_DATA312,CSI_DATA313,CSI_DATA314,CSI_DATA315,CSI_DATA316,CSI_DATA317,CSI_DATA318,CSI_DATA319,CSI_DATA320,CSI_DATA321,CSI_DATA322,CSI_DATA323,CSI_DATA324,CSI_DATA325,CSI_DATA326,CSI_DATA327,CSI_DATA328,CSI_DATA329,CSI_DATA330,CSI_DATA331,CSI_DATA332,CSI_DATA333,CSI_DATA334,CSI_DATA335,CSI_DATA336,CSI_DATA337,CSI_DATA338,CSI_DATA339,CSI_DATA340,CSI_DATA341,CSI_DATA342,CSI_DATA343,CSI_DATA344,CSI_DATA345,CSI_DATA346,CSI_DATA347,CSI_DATA348,CSI_DATA349,CSI_DATA350,CSI_DATA351,CSI_DATA352,CSI_DATA353,CSI_DATA354,CSI_DATA355,CSI_DATA356,CSI_DATA357,CSI_DATA358,CSI_DATA359,CSI_DATA360,CSI_DATA361,CSI_DATA362,CSI_DATA363,CSI_DATA364,CSI_DATA365,CSI_DATA366,CSI_DATA367,CSI_DATA368,CSI_DATA369,CSI_DATA370,CSI_DATA371,CSI_DATA372,CSI_DATA373,CSI_DATA374,CSI_DATA375,CSI_DATA376,CSI_DATA377,CSI_DATA378,CSI_DATA379,CSI_DATA380,CSI_DATA381,CSI_DATA382,CSI_DATA383,CSI_DATA384,activity
44,-64,2,0,0,0,0,0,0,0,-1,-2,-3,-7,-4,-7,-5,-8,-5,-9,-4,-9,-5,-9,-5,-9,-6,-9,-5,-9,-5,-10,-5,-12,-6,-12,-6,-12,-5,-11,-5,-12,-6,-12,-6,-11,-5,-11,-5,-10,-6,-11,-6,-11,-5,-11,-5,-11,-6,-11,-6,-11,-6,-11,-3,-6,-6,-11,-6,-11,-6,-11,-6,-10,-5,-9,-6,-9,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,-5,-8,-5,-7,-5,-7,-6,-7,-6,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-8,-7,-8,-6,-9,-5,-10,-5,-10,-2,-3,0,0,0,0,0,0,0,0,0,0,-1,-2,-4,-5,-5,-5,-6,-5,-6,-5,-5,-5,-6,-5,-6,-6,-7,-7,-7,-6,-7,-6,-7,-6,-8,-6,-8,-7,-8,-8,-8,-8,-10,-8,-10,-9,-9,-9,-8,-8,-9,-8,-10,-9,-9,-9,-9,-8,-9,-8,-8,-9,-8,-9,-9,-9,-10,-9,-9,-8,-9,-8,-9,-8,-9,-8,-9,-7,-9,-7,-9,-7,-8,-7,-9,-6,-9,-5,-8,-5,-8,-5,-8,-5,-7,-5,-7,-5,-7,-5,-8,-5,-8,-4,-8,-4,-8,-4,-8,-4,-8,-3,-8,-4,-9,-4,-9,-5,-9,-6,-8,-7,-8,-7,-8,-8,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-8,-17,-29,-17,-28,-18,-29,-16,-31,-14,-29,-12,-28,-12,-26,-12,-26,-12,-28,-10,-28,-10,-27,-11,-27,-10,-26,-8,-24,-7,-21,-8,-21,-9,-21,-7,-19,-7,-16,-7,-15,-7,-14,-7,-14,-7,-14,-7,-14,-7,-13,-8,-12,-7,-10,-7,-10,-7,-9,-8,-8,-7,-8,-7,-8,-7,-7,-7,-6,-7,-6,-7,-6,-6,-5,-6,-4,-5,-4,-5,-3,-4,-3,-4,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-1,-2,0,-2,0,-2,0,-2,1,-2,1,-2,1,-3,1,-3,2,-3,0,-1,ler_sitting
44,-64,2,0,0,0,0,0,0,0,-2,0,-7,3,-7,4,-7,5,-8,5,-9,5,-9,4,-9,5,-8,5,-9,5,-10,5,-11,6,-11,7,-11,7,-11,6,-11,5,-11,6,-11,6,-10,6,-10,6,-10,6,-11,6,-11,5,-10,5,-10,6,-10,6,-11,7,-5,3,-10,7,-10,7,-10,7,-9,6,-9,6,-9,6,-8,6,-7,6,-7,6,-7,6,-7,5,-7,5,-7,5,-6,6,-6,6,-6,6,-6,7,-6,7,-6,7,-7,7,-7,7,-7,7,-8,7,-9,6,-10,6,-10,6,-3,1,0,0,0,0,0,0,0,0,-1,0,-2,1,-5,4,-5,4,-5,5,-5,5,-5,6,-5,6,-6,6,-6,6,-6,6,-6,7,-6,7,-6,7,-6,8,-7,8,-7,9,-8,9,-8,10,-8,10,-8,10,-8,10,-7,9,-7,9,-7,9,-7,8,-8,8,-8,9,-8,9,-8,9,-7,10,-7,9,-7,9,-6,9,-6,9,-6,9,-5,8,-5,8,-5,8,-5,8,-5,8,-4,8,-4,8,-4,7,-4,7,-3,7,-3,7,-3,7,-2,7,-2,7,-2,8,-2,7,-3,8,-3,8,-3,8,-4,9,-4,9,-5,9,-6,9,-3,3,-1,1,0,-1,0,-1,0,0,0,0,0,0,2,-1,0,-1,-4,1,-11,5,-32,14,-32,13,-32,12,-31,11,-30,9,-29,8,-28,7,-29,6,-29,6,-29,6,-29,6,-28,6,-27,6,-25,5,-24,5,-23,4,-21,4,-19,4,-18,4,-16,4,-15,4,-15,5,-15,5,-14,5,-13,5,-12,5,-11,5,-10,5,-9,6,-9,5,-8,5,-8,5,-8,5,-7,5,-7,5,-6,5,-6,4,-5,4,-4,4,-4,4,-4,3,-4,3,-3,2,-3,2,-3,1,-3,1,-3,1,-2,0,-3,0,-2,-1,-2,-1,-2,-2,-2,-2,-3,-2,-3,-2,-4,-3,-4,-3,-2,-1,ler_sitting
44,-64,2,0,0,0,0,0,0,0,1,0,6,3,6,3,7,3,8,4,8,5,8,5,8,4,8,4,8,4,9,5,10,6,11,5,11,5,10,6,10,7,11,6,11,5,10,5,10,5,10,5,10,6,10,6,10,5,10,5,11,5,11,5,5,2,11,4,11,5,11,5,10,4,10,4,10,4,9,3,9,3,9,3,9,3,9,3,8,3,8,2,8,2,8,1,8,1,9,1,9,1,9,1,9,1,9,1,10,1,10,2,10,3,10,4,10,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,6,0,6,0,6,0,7,0,7,0,8,0,9,0,9,0,8,-1,8,-1,9,-2,10,-2,11,0,11,0,12,-1,13,-1,12,0,11,0,12,-1,13,-1,12,-1,11,-1,11,-1,11,-1,11,-1,12,-1,12,-2,12,-1,12,-2,11,-2,11,-2,11,-2,10,-2,10,-2,10,-2,10,-2,9,-3,9,-3,8,-3,8,-3,9,-2,9,-2,8,-3,8,-3,8,-4,7,-4,7,-5,7,-5,7,-5,7,-5,7,-5,8,-5,9,-4,9,-3,10,-3,10,-2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,29,18,28,17,29,18,29,20,26,19,24,19,24,17,24,17,23,18,22,19,21,19,22,18,22,18,19,17,17,15,17,14,17,14,15,13,14,11,13,9,13,8,13,8,13,7,13,7,13,7,12,5,11,4,10,4,10,3,10,2,9,2,9,2,9,1,9,1,9,0,8,0,6,0,6,0,6,0,5,0,5,0,4,0,4,0,3,0,3,0,2,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,-1,1,-1,2,-1,3,0,3,0,0,ler_sitting
44,-64,2,0,0,0,0,0,0,0,0,-2,0,-8,0,-8,0,-9,0,-10,0,-10,0,-10,0,-10,0,-11,0,-11,0,-12,0,-13,0,-13,0,-13,1,-13,1,-13,0,-13,-1,-13,0,-12,0,-12,0,-12,0,-12,0,-12,0,-12,0,-12,0,-13,0,-13,-1,-6,-2,-12,-1,-13,-1,-13,-1,-12,-1,-11,-1,-10,-2,-10,-2,-10,-2,-10,-2,-10,-2,-10,-2,-9,-2,-9,-3,-9,-3,-9,-3,-9,-3,-9,-3,-9,-4,-9,-3,-9,-3,-10,-3,-10,-3,-11,-2,-11,-1,-11,-1,-11,-1,-3,0,0,0,0,0,0,0,0,-1,-1,-3,-4,-7,-10,-7,-11,-7,-11,-7,-12,-8,-13,-8,-14,-9,-15,-9,-16,-9,-16,-10,-16,-11,-15,-11,-16,-11,-17,-12,-19,-12,-21,-12,-21,-12,-21,-13,-21,-13,-22,-13,-22,-14,-21,-14,-21,-14,-20,-13,-20,-13,-19,-14,-20,-14,-21,-14,-21,-15,-21,-14,-20,-14,-20,-13,-19,-13,-18,-13,-17,-13,-16,-13,-15,-14,-15,-14,-14,-14,-13,-13,-13,-12,-13,-12,-13,-12,-12,-12,-12,-13,-12,-14,-11,-15,-11,-15,-11,-15,-11,-15,-10,-16,-10,-16,-10,-16,-11,-15,-13,-14,-15,-13,-17,-12,-18,-5,-7,-2,-3,0,0,0,1,0,0,0,0,0,0,-1,4,0,1,0,-8,-1,-24,0,-68,-1,-68,1,-68,2,-67,4,-64,4,-62,4,-59,4,-58,6,-58,7,-58,9,-57,10,-56,10,-52,9,-50,8,-47,8,-44,6,-42,5,-39,3,-36,2,-33,0,-30,-1,-30,-1,-30,-1,-29,-1,-29,-1,-27,-3,-25,-4,-23,-4,-22,-5,-22,-6,-20,-6,-19,-7,-18,-7,-17,-8,-16,-8,-15,-7,-14,-6,-12,-6,-11,-5,-10,-5,-10,-4,-9,-3,-8,-2,-7,-2,-6,-1,-6,0,-5,0,-4,1,-4,1,-4,2,-3,2,-3,3,-3,4,-3,5,-4,6,-5,6,-5,2,-2,ler_sitting
44,-64,2,0,0,0,0,0,0,0,-2,0,-8,1,-8,2,-9,2,-10,2,-10,2,-10,2,-10,2,-10,3,-10,3,-11,3,-12,3,-13,3,-13,3,-13,2,-13,2,-13,4,-13,4,-12,3,-12,3,-12,3,-13,3,-12,3,-11,3,-12,3,-12,4,-13,4,-6,2,-12,5,-12,4,-12,4,-12,4,-11,4,-10,4,-10,5,-10,4,-9,4,-9,4,-9,4,-8,4,-8,4,-8,4,-8,5,-8,5,-8,6,-8,6,-7,6,-7,6,-8,6,-9,6,-9,6,-10,5,-11,4,-11,4,-3,1,0,0,0,0,0,0,0,0,0,0,-2,0,-6,2,-6,2,-6,3,-7,3,-7,3,-7,4,-8,4,-8,4,-8,4,-8,4,-8,4,-9,5,-9,6,-10,5,-10,6,-11,7,-11,8,-11,7,-11,6,-11,7,-12,7,-11,6,-10,6,-10,5,-11,5,-11,5,-11,6,-10,7,-11,7,-10,7,-10,7,-10,7,-10,7,-9,7,-9,6,-9,6,-9,6,-8,6,-8,6,-7,6,-7,6,-7,6,-7,6,-7,6,-6,6,-6,6,-6,6,-6,6,-5,6,-5,6,-6,7,-6,7,-7,7,-7,7,-8,7,-9,7,-10,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,1,-36,5,-34,5,-35,3,-36,2,-34,0,-31,0,-30,-1,-30,-1,-32,-2,-31,-3,-30,-2,-30,-1,-30,-1,-28,-2,-24,-2,-24,-2,-23,-1,-21,-1,-18,-1,-17,-1,-16,0,-16,0,-16,1,-15,1,-15,2,-14,3,-12,3,-12,3,-11,3,-11,4,-10,3,-10,3,-10,3,-9,3,-9,4,-8,4,-7,4,-6,4,-6,3,-5,3,-5,2,-4,2,-4,1,-3,1,-3,1,-2,0,-2,0,-2,0,-2,-1,-2,-1,-2,-1,-2,-1,-1,-2,-1,-2,-2,-3,-2,-3,-2,-4,-1,-1,ler_sitting
44,-64,2,0,0,0,0,0,0,0,0,-2,0,-8,-1,-8,-1,-9,-1,-10,0,-10,0,-10,-1,-10,-1,-10,-1,-11,-1,-12,-1,-13,-1,-13,-1,-13,0,-13,0,-14,-1,-14,-2,-13,-1,-13,-2,-12,-1,-12,-1,-13,-1,-13,-1,-12,-2,-12,-2,-13,-2,-14,-2,-7,-4,-13,-3,-13,-3,-13,-3,-12,-2,-11,-3,-11,-4,-10,-4,-10,-4,-10,-4,-10,-3,-10,-3,-9,-3,-9,-4,-9,-4,-9,-5,-9,-5,-9,-5,-8,-5,-8,-6,-9,-5,-9,-5,-10,-5,-10,-4,-11,-4,-12,-3,-12,-1,-3,0,0,0,0,0,0,0,0,0,0,0,-3,0,-11,0,-13,-1,-14,-1,-14,-1,-15,-1,-16,-1,-18,-1,-19,0,-19,0,-18,-1,-18,-2,-20,-1,-22,0,-23,0,-23,-3,-25,-3,-27,-1,-26,0,-24,-3,-26,-2,-27,-1,-25,-2,-23,-1,-23,0,-24,0,-25,-2,-25,-3,-25,-3,-26,-3,-25,-3,-24,-2,-24,-3,-23,-4,-22,-4,-21,-3,-21,-4,-20,-5,-20,-5,-20,-4,-19,-4,-18,-4,-19,-5,-19,-5,-18,-6,-17,-6,-17,-7,-17,-7,-17,-7,-16,-6,-16,-7,-17,-8,-18,-8,-18,-7,-19,-6,-20,-5,-21,-3,-22,-1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-17,29,-66,28,-63,30,-64,33,-63,33,-58,32,-53,30,-51,30,-52,33,-52,34,-49,33,-48,31,-50,31,-50,30,-45,28,-39,26,-38,25,-38,22,-34,18,-30,16,-28,15,-28,14,-29,12,-28,12,-28,11,-28,8,-26,7,-24,7,-23,5,-23,4,-22,3,-21,4,-20,3,-19,1,-18,0,-18,0,-17,-1,-15,-1,-13,-1,-12,-1,-12,-1,-11,-1,-10,-1,-9,-1,-7,-1,-6,0,-5,0,-4,0,-4,1,-3,1,-2,2,-2,2,-2,3,-1,4,-1,5,-1,6,-1,7,-1,1,-1,ler_sitting
44,-64,2,0,0,0,0,0,0,0,-2,0,-7,2,-7,2,-8,3,-8,3,-9,3,-8,3,-8,3,-9,3,-9,3,-10,4,-10,4,-11,4,-11,4,-11,4,-11,3,-11,5,-10,5,-10,4,-10,4,-10,4,-10,4,-10,4,-10,4,-10,4,-10,5,-10,5,-5,2,-9,5,-10,5,-10,5,-9,5,-9,4,-8,5,-8,5,-8,5,-8,5,-7,5,-7,4,-7,4,-7,4,-6,5,-6,5,-6,5,-6,6,-6,6,-6,6,-6,6,-6,6,-7,6,-7,6,-8,6,-8,5,-9,4,-3,1,0,0,0,0,0,0,0,0,-1,0,-2,1,-5,2,-5,3,-5,3,-5,4,-6,4,-6,4,-6,4,-7,5,-6,5,-6,5,-7,5,-7,5,-8,6,-8,6,-8,7,-9,7,-9,7,-9,7,-9,7,-9,7,-8,7,-8,7,-8,6,-8,6,-8,6,-8,6,-9,7,-8,7,-8,7,-8,7,-7,7,-7,7,-7,7,-7,7,-6,6,-6,6,-6,6,-6,6,-6,6,-5,6,-5,6,-5,6,-5,6,-5,6,-4,6,-4,6,-4,6,-4,6,-4,6,-4,6,-4,6,-4,7,-5,7,-5,7,-6,7,-7,7,-7,7,-3,2,-1,0,0,-1,0,-1,0,0,0,0,0,0,1,-1,0,-1,-4,0,-11,2,-31,6,-31,6,-30,5,-30,4,-28,2,-28,2,-26,1,-26,0,-26,0,-27,0,-27,0,-26,0,-25,0,-24,0,-22,0,-21,0,-19,1,-18,1,-16,1,-15,1,-14,1,-14,1,-14,2,-14,2,-13,2,-12,2,-11,3,-10,3,-10,3,-9,3,-9,3,-8,3,-8,3,-8,3,-7,3,-7,3,-6,3,-6,3,-5,3,-5,2,-5,2,-4,2,-4,1,-3,1,-3,1,-2,0,-2,0,-2,0,-2,-1,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-3,-2,-3,-3,-1,-1,ler_sitting
44,-64,2,0,0,0,0,0,0,0,1,1,5,4,6,3,7,4,8,5,7,5,7,5,8,4,8,4,9,5,9,5,10,6,11,6,10,6,10,6,10,7,11,6,11,5,10,5,10,5,10,5,10,6,10,6,10,6,10,5,11,5,11,5,5,2,11,4,11,5,11,4,10,4,9,4,10,3,9,3,9,3,9,2,9,2,9,2,8,2,8,2,8,1,8,1,9,1,9,1,8,1,8,1,9,0,9,0,10,1,10,2,10,2,10,4,10,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,5,1,6,0,6,1,6,1,7,1,8,1,9,1,9,1,8,1,8,0,9,0,10,1,10,1,11,1,12,0,13,1,12,1,11,1,12,0,13,0,12,1,11,1,11,1,11,1,11,1,12,1,12,0,12,0,12,0,11,0,11,0,11,0,10,-1,10,-1,10,0,10,-1,10,-2,10,-2,9,-2,9,-2,9,-1,9,-2,8,-2,8,-2,8,-3,8,-3,8,-3,8,-4,8,-3,8,-3,8,-3,9,-3,9,-3,9,-2,10,-1,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,27,22,26,21,26,22,26,24,23,23,20,23,20,22,20,21,20,22,18,22,18,22,19,21,19,21,17,20,14,17,14,17,15,17,13,15,12,12,12,11,11,10,12,10,11,9,11,9,11,8,11,7,10,6,10,6,10,5,10,4,9,4,9,4,9,3,8,2,8,2,7,1,6,0,6,0,5,1,5,0,4,0,4,0,3,0,3,0,2,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,-1,1,-1,1,-1,2,-1,3,-1,3,-1,0,ler_sitting
44,-64,2,0,0,0,0,0,0,0,-2,0,-7,2,-7,3,-8,4,-9,4,-9,3,-9,3,-9,4,-9,4,-10,4,-11,4,-12,5,-12,5,-12,5,-12,5,-12,4,-12,5,-12,5,-11,5,-11,5,-11,5,-12,5,-11,5,-11,5,-11,5,-12,6,-12,6,-6,3,-11,6,-12,6,-11,6,-11,6,-10,5,-10,6,-9,6,-9,6,-8,5,-8,5,-8,5,-8,5,-7,5,-7,5,-7,5,-7,6,-7,7,-7,7,-6,7,-7,7,-7,7,-8,7,-8,7,-9,6,-10,6,-10,5,-3,1,0,0,0,0,0,0,0,0,-1,0,-2,1,-4,4,-4,4,-4,5,-4,5,-5,6,-5,6,-5,6,-6,7,-6,7,-6,7,-5,7,-6,8,-6,8,-7,9,-7,9,-7,10,-8,10,-8,10,-8,10,-8,10,-7,10,-7,10,-7,10,-7,9,-7,9,-7,9,-8,10,-7,10,-7,10,-7,10,-7,10,-6,9,-6,9,-6,9,-6,9,-6,9,-5,9,-5,8,-5,8,-4,8,-4,8,-4,8,-4,8,-4,8,-3,8,-3,8,-3,8,-2,8,-2,8,-2,8,-2,8,-3,8,-3,9,-4,9,-5,9,-6,9,-7,9,-3,3,-1,1,0,-1,0,-1,0,0,0,0,0,0,1,-2,0,-1,-4,2,-10,7,-29,20,-29,20,-29,19,-30,18,-29,16,-29,15,-28,14,-27,13,-27,13,-27,13,-28,12,-27,12,-26,11,-25,10,-23,9,-22,8,-20,8,-18,8,-17,8,-15,7,-14,7,-14,8,-14,8,-13,8,-12,8,-11,8,-11,8,-10,7,-9,7,-9,7,-8,7,-7,7,-7,7,-6,7,-6,7,-5,6,-4,6,-4,5,-4,5,-3,4,-3,4,-3,3,-2,3,-2,2,-2,2,-2,1,-2,1,-2,0,-2,0,-2,-1,-2,-1,-2,-1,-2,-1,-2,-2,-3,-2,-3,-2,-4,-2,-2,-1,ler_sitting
44,-64,2,0,0,0,0,0,0,0,0,1,0,7,0,8,1,9,0,10,0,9,0,9,1,9,1,10,1,10,1,11,1,12,1,13,1,12,1,12,1,12,2,13,2,12,1,12,2,11,2,11,1,12,1,12,1,11,2,11,2,12,2,12,1,6,4,11,3,12,3,12,3,11,3,10,3,10,4,9,4,9,4,9,4,9,3,8,3,8,3,7,4,7,4,7,5,7,5,7,5,7,5,7,6,7,6,7,6,8,5,9,4,10,3,10,3,11,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,11,1,12,3,14,3,14,2,14,3,15,3,17,3,18,2,18,3,17,4,18,5,19,5,20,3,21,4,22,7,23,8,25,6,25,5,23,7,24,8,25,6,23,6,22,6,22,5,23,5,23,6,22,8,23,8,24,8,23,7,22,7,22,7,21,8,20,8,19,7,20,8,19,9,17,9,17,9,16,9,15,8,15,9,15,9,15,9,14,10,14,12,14,12,13,11,13,10,13,11,13,12,14,12,15,11,16,10,17,9,19,8,21,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,16,-32,64,-31,62,-33,62,-36,62,-36,57,-35,52,-33,51,-33,51,-35,50,-35,47,-34,47,-32,49,-32,49,-32,45,-30,39,-27,38,-25,38,-24,33,-21,30,-18,28,-16,27,-15,28,-13,27,-13,26,-12,27,-9,26,-8,24,-8,23,-6,22,-4,21,-3,20,-4,19,-3,18,-2,17,-1,17,-1,16,0,14,0,12,0,12,0,11,-1,10,-1,9,-1,8,-1,7,-1,5,-2,4,-2,3,-2,3,-3,3,-4,2,-4,1,-4,1,-5,1,-6,1,-7,1,-8,2,-8,2,-2,0,ler_sitting
